id_student,final_result,highest_education,studied_credits,region,num_of_prev_attempts,avg_score,gender,date_unregistration,date_registration,churn
579038,2,2,120,3,0,73.58333333333333,1,32.0,-136.0,0
579064,3,2,60,11,0,69.66666666666667,1,144.0,-148.0,1
579069,3,2,120,3,0,66.0,1,47.0,-165.0,1
579115,1,2,60,10,0,75.0,1,32.0,-65.0,1
579176,2,1,75,6,0,82.46666666666667,0,104.0,-120.0,0
579176,2,1,75,6,0,82.46666666666667,0,32.0,-59.0,0
579257,2,0,60,7,0,63.333333333333336,1,32.0,-88.0,0
579278,2,2,60,9,0,58.05882352941177,1,148.0,-109.0,0
579278,2,2,60,9,0,58.05882352941177,1,32.0,-135.0,0
579307,3,2,60,4,0,75.0,1,12.0,-157.0,1
579354,3,2,60,6,0,64.0,0,70.0,-81.0,1
579361,3,2,120,1,0,75.0,1,0.0,-144.0,1
579415,1,2,120,9,0,52.0,1,32.0,-142.0,1
579416,1,2,60,1,0,79.75,1,32.0,-67.0,1
579482,1,0,60,6,0,36.666666666666664,1,32.0,-65.0,1
579506,2,0,60,4,0,68.5,1,32.0,-123.0,0
579526,2,2,60,12,0,74.5,1,32.0,-149.0,0
579557,0,0,60,9,0,90.16666666666667,1,32.0,-154.0,0
579685,1,3,60,11,0,68.08333333333333,1,32.0,-148.0,1
579737,2,0,60,4,0,84.58333333333333,1,32.0,-114.0,0
580317,0,0,120,11,0,90.25,1,32.0,-100.0,0
580342,2,2,60,1,0,82.9047619047619,1,32.0,-66.0,0
580342,2,2,60,1,0,82.9047619047619,1,32.0,-80.0,0
580358,3,1,210,3,0,75.0,1,-8.0,-142.0,1
580380,2,0,60,0,0,76.88888888888889,0,32.0,-42.0,0
580477,3,2,120,0,0,65.25,1,9.0,-161.0,1
580477,3,2,120,0,0,65.25,1,167.0,-42.0,1
580484,1,1,135,6,0,84.33333333333333,1,32.0,-66.0,1
580533,3,2,120,3,0,75.0,1,0.0,-161.0,1
580555,2,0,120,9,0,78.5,1,32.0,-138.0,0
580657,2,0,60,0,0,80.35714285714286,1,59.0,-102.0,0
580657,2,0,60,0,0,80.35714285714286,1,32.0,-67.0,0
580658,3,2,60,5,0,75.0,1,-107.0,-148.0,1
580702,2,1,120,3,0,69.54545454545455,1,32.0,-19.0,0
580709,2,0,60,8,0,76.85714285714286,1,51.0,-25.0,0
580709,2,0,60,8,0,76.85714285714286,1,32.0,-130.0,0
580743,2,1,60,5,0,73.16666666666667,1,32.0,-144.0,0
580755,3,0,60,1,0,75.0,0,-45.0,-66.0,1
580771,3,2,120,9,0,75.0,1,-17.0,-120.0,1
580779,2,0,90,1,0,76.28571428571429,0,32.0,-25.0,0
580779,2,0,90,1,0,76.28571428571429,0,32.0,-116.0,0
580824,3,2,150,3,0,75.0,1,45.0,-149.0,1
580842,0,2,90,8,0,85.5,0,32.0,-42.0,0
580867,2,2,60,1,0,75.75,1,32.0,-149.0,0
581034,2,2,90,11,0,71.08333333333333,0,32.0,-144.0,0
581135,2,0,60,7,0,91.83333333333333,1,32.0,-124.0,0
581219,3,2,60,5,0,66.85714285714286,1,171.0,-53.0,1
581219,3,2,60,5,0,66.85714285714286,1,32.0,-65.0,1
581253,1,2,60,11,0,54.73913043478261,1,32.0,-49.0,1
581253,1,2,60,11,0,54.73913043478261,1,32.0,-38.0,1
581261,2,3,60,8,0,68.33333333333333,1,32.0,-127.0,0
581307,1,2,90,2,0,41.666666666666664,1,32.0,-52.0,1
581332,2,2,90,8,0,63.75,1,32.0,-108.0,0
581341,3,0,150,1,0,69.0,1,54.0,-32.0,1
581342,1,2,120,0,0,76.5,1,32.0,-136.0,1
581410,2,0,60,7,0,80.06666666666666,1,106.0,-73.0,0
581410,2,0,60,7,0,80.06666666666666,1,32.0,-144.0,0
581412,1,2,150,10,0,84.0,1,32.0,-12.0,1
581486,2,2,90,4,0,78.41666666666667,1,32.0,-136.0,0
581490,2,2,120,12,0,74.83333333333333,0,32.0,-96.0,0
581523,2,0,150,7,0,67.83333333333333,1,32.0,-32.0,0
581532,2,2,120,8,0,74.33333333333333,1,32.0,-109.0,0
581563,3,0,120,4,0,64.0,1,98.0,-156.0,1
581574,2,2,60,7,0,80.16666666666667,1,32.0,-156.0,0
581614,2,0,120,0,0,71.94117647058823,1,32.0,-273.0,0
581614,2,0,120,0,0,71.94117647058823,1,32.0,-154.0,0
581616,1,2,60,3,0,65.91666666666667,1,32.0,-156.0,1
581656,2,0,60,9,0,74.42857142857143,1,32.0,-28.0,0
581656,2,0,60,9,0,74.42857142857143,1,32.0,-87.0,0
581700,1,0,90,7,0,86.0,1,32.0,-29.0,1
581716,3,2,180,2,0,81.25,0,32.0,-31.0,1
581716,3,2,180,2,0,81.25,0,-103.0,-120.0,1
581769,2,2,60,3,0,88.25,1,32.0,-136.0,0
581770,2,0,60,0,0,72.3076923076923,1,32.0,-120.0,0
581770,2,0,60,0,0,72.3076923076923,1,32.0,-153.0,0
581787,2,0,120,0,0,78.5,1,32.0,-102.0,0
581796,2,1,60,6,0,78.83333333333333,1,32.0,-100.0,0
581810,2,0,60,7,0,69.0,1,32.0,-36.0,0
581836,0,0,150,2,0,84.25,1,32.0,-31.0,0
581838,2,0,90,8,0,66.41666666666667,1,32.0,-96.0,0
581897,3,0,60,0,0,75.0,1,-130.0,-142.0,1
582003,3,2,120,5,0,61.0,1,152.0,-144.0,1
582063,2,2,90,0,0,81.0,1,32.0,-150.0,0
582080,1,2,60,7,0,74.0,1,32.0,-114.0,1
582108,2,0,90,3,0,66.19047619047619,1,32.0,-268.0,0
582108,2,0,90,3,0,66.19047619047619,1,32.0,-149.0,0
582125,2,0,60,6,0,81.45454545454545,1,32.0,-32.0,0
582154,3,0,90,7,0,75.0,1,0.0,-35.0,1
582181,3,0,120,12,0,75.0,1,0.0,-149.0,1
582235,2,0,60,4,0,80.16666666666667,1,32.0,-117.0,0
582251,3,2,60,1,0,75.0,1,9.0,-121.0,1
582275,1,1,60,6,0,64.0,1,32.0,-149.0,1
582282,3,2,85,6,0,78.0,1,174.0,-17.0,1
582311,1,2,60,8,0,62.0,1,32.0,-150.0,1
582364,2,2,120,5,0,74.5,1,32.0,-144.0,0
582392,2,0,60,10,0,90.33333333333333,1,32.0,-130.0,0
582494,2,2,60,11,0,80.75,1,32.0,-127.0,0
582510,2,0,120,1,0,82.58333333333333,1,32.0,-89.0,0
582562,2,1,60,6,0,83.0,1,32.0,-87.0,0
582629,3,1,180,10,0,75.0,1,48.0,-63.0,1
582629,3,1,180,10,0,75.0,1,32.0,-71.0,1
582665,3,2,60,5,0,75.0,1,0.0,-142.0,1
582677,2,2,210,9,0,80.54545454545455,1,32.0,-56.0,0
582679,3,1,90,6,0,75.0,0,-96.0,-102.0,1
582690,3,2,90,3,0,75.0,1,-32.0,-120.0,1
582705,2,0,60,12,0,77.91666666666667,1,32.0,-109.0,0
582790,2,0,60,7,0,73.5,1,32.0,-138.0,0
582842,3,0,120,9,0,75.0,1,-68.0,-127.0,1
582950,0,1,90,6,0,86.9047619047619,1,32.0,-29.0,0
582950,0,1,90,6,0,86.9047619047619,1,32.0,-144.0,0
582992,3,2,60,6,0,75.0,1,110.0,-92.0,1
583033,3,1,60,7,0,75.0,1,-37.0,-142.0,1
583051,3,2,180,1,0,93.33333333333333,1,-26.0,-172.0,1
583051,3,2,180,1,0,93.33333333333333,1,93.0,-53.0,1
583070,1,2,90,0,0,86.0,0,32.0,-144.0,1
583081,3,0,120,4,0,75.0,1,0.0,-144.0,1
583121,1,4,60,6,0,75.0,1,32.0,-28.0,1
583128,3,2,60,11,0,31.333333333333332,1,126.0,-79.0,1
583131,2,1,120,2,0,74.08333333333333,1,32.0,-44.0,0
583149,1,0,60,3,0,74.0,1,32.0,-107.0,1
583202,2,2,90,11,0,86.16666666666667,0,32.0,-141.0,0
583232,2,0,60,11,0,86.75,1,32.0,-100.0,0
583236,1,1,60,9,0,59.72727272727273,1,32.0,-108.0,1
583286,2,2,120,0,0,76.25,0,32.0,-100.0,0
583381,2,0,60,4,0,82.5,1,32.0,-31.0,0
583526,2,2,60,5,0,67.83333333333333,1,32.0,-67.0,0
583591,3,2,60,3,0,75.0,0,0.0,-141.0,1
583599,1,2,60,5,0,51.0,1,32.0,-27.0,1
583741,2,0,60,6,0,76.0,1,32.0,-52.0,0
583824,2,2,60,8,0,84.66666666666667,1,32.0,-143.0,0
583826,3,2,60,3,0,75.0,1,-2.0,-121.0,1
583840,3,0,120,12,0,75.0,1,3.0,-143.0,1
583867,2,2,150,1,0,81.83333333333333,1,32.0,-99.0,0
583966,1,0,90,7,0,75.0,0,32.0,-127.0,1
583993,1,0,120,8,0,63.733333333333334,1,32.0,-49.0,1
583993,1,0,120,8,0,63.733333333333334,1,32.0,-74.0,1
584040,1,2,90,1,0,80.0,0,32.0,-65.0,1
584078,1,2,60,0,0,68.0,0,32.0,-52.0,1
584111,2,1,90,9,0,68.08333333333333,1,32.0,-121.0,0
584210,1,2,60,9,0,54.61538461538461,1,32.0,-138.0,1
584210,1,2,60,9,0,54.61538461538461,1,12.0,-66.0,1
584214,0,0,60,1,0,93.83333333333333,1,32.0,-125.0,0
584225,1,2,60,10,0,54.0,0,32.0,-53.0,1
584362,3,0,120,11,0,75.0,1,219.0,-141.0,1
584362,3,0,120,11,0,75.0,1,128.0,-115.0,1
584446,2,1,120,2,0,63.2,0,32.0,-257.0,0
584446,2,1,120,2,0,63.2,0,32.0,-138.0,0
584468,2,0,120,5,0,87.75,0,-1.0,-54.0,0
584468,2,0,120,5,0,87.75,0,32.0,-138.0,0
584546,2,2,90,12,0,91.66666666666667,1,32.0,-100.0,0
584550,2,2,90,3,0,76.5,0,32.0,-120.0,0
584594,1,0,90,7,0,75.0,1,32.0,-86.0,1
584594,1,0,90,7,0,75.0,1,12.0,-31.0,1
584601,2,2,90,9,0,84.75,1,32.0,-46.0,0
584673,3,0,120,3,0,69.0,1,11.0,-138.0,1
584673,3,0,120,3,0,69.0,1,32.0,-18.0,1
584687,1,0,60,9,0,75.0,1,32.0,-32.0,1
584749,3,2,180,11,0,75.0,0,-53.0,-67.0,1
584749,3,2,180,11,0,75.0,0,0.0,-138.0,1
584771,2,1,90,6,0,75.04347826086956,1,47.0,-193.0,0
584771,2,1,90,6,0,75.04347826086956,1,32.0,-59.0,0
584771,2,1,90,6,0,75.04347826086956,1,32.0,-74.0,0
584792,3,2,60,9,0,75.0,1,0.0,-138.0,1
584806,1,1,120,11,0,58.90909090909091,1,32.0,-29.0,1
585033,2,2,60,10,0,82.83333333333333,1,32.0,-73.0,0
585050,3,0,60,12,0,79.5,1,131.0,-135.0,1
585093,0,4,90,4,0,94.61904761904762,1,32.0,-57.0,0
585093,0,4,90,4,0,94.61904761904762,1,32.0,-32.0,0
585128,1,0,60,2,0,82.0,1,32.0,-134.0,1
585149,3,2,60,1,0,88.33333333333333,1,47.0,-125.0,1
585162,2,0,90,0,0,72.9090909090909,1,32.0,-134.0,0
585166,2,1,120,7,0,73.58333333333333,1,32.0,-135.0,0
585222,2,0,60,11,0,71.54545454545455,0,32.0,-128.0,0
585222,2,0,60,11,0,71.54545454545455,0,32.0,-109.0,0
585230,1,0,60,4,0,69.25,1,32.0,-35.0,1
585290,3,0,60,5,0,75.0,1,235.0,-95.0,1
585301,1,0,90,4,0,65.75,1,32.0,-134.0,1
585301,1,0,90,4,0,65.75,1,12.0,-81.0,1
585305,2,2,60,2,0,76.83333333333333,1,32.0,-63.0,0
585383,0,0,120,7,0,83.14285714285714,1,32.0,-242.0,0
585383,0,0,120,7,0,83.14285714285714,1,32.0,-135.0,0
585389,3,2,120,3,0,75.0,1,-2.0,-37.0,1
585409,1,2,90,12,0,66.0,1,32.0,-134.0,1
585449,1,0,60,12,0,83.33333333333333,1,32.0,-135.0,1
585454,3,2,240,11,0,81.25,1,-109.0,-120.0,1
585454,3,2,240,11,0,81.25,1,32.0,-200.0,1
585466,0,2,60,7,0,95.41666666666667,1,32.0,-113.0,0
585484,1,2,60,10,0,48.0,1,32.0,-43.0,1
585574,2,2,120,8,0,60.75,1,32.0,-94.0,0
585615,1,2,120,9,0,77.91666666666667,1,32.0,-130.0,1
585659,2,2,60,7,0,80.41666666666667,1,32.0,-132.0,0
585724,3,2,60,12,0,75.4,1,122.0,-132.0,1
585724,3,2,60,12,0,75.4,1,32.0,-98.0,1
585731,2,0,60,6,0,75.5,1,32.0,-99.0,0
585825,3,2,60,10,0,81.71428571428571,1,97.0,-32.0,1
585825,3,2,60,10,0,81.71428571428571,1,136.0,-14.0,1
585942,1,2,150,0,0,53.142857142857146,1,32.0,-129.0,1
585965,1,2,90,3,0,81.0,1,32.0,-102.0,1
586011,3,0,60,4,0,75.0,0,9.0,-129.0,1
586034,0,0,60,9,0,87.5,1,32.0,-60.0,0
586080,1,2,60,4,0,81.0,1,32.0,-129.0,1
586112,3,0,60,0,0,75.0,1,-58.0,-67.0,1
586224,1,2,60,5,0,60.666666666666664,1,32.0,-129.0,1
586233,2,2,60,0,0,66.45454545454545,1,9.0,-74.0,0
586233,2,2,60,0,0,66.45454545454545,1,32.0,-129.0,0
586246,1,2,120,1,0,83.0,1,32.0,-129.0,1
586249,3,0,60,4,0,75.0,1,0.0,-129.0,1
586251,3,0,60,0,0,62.0,1,58.0,-128.0,1
586259,1,0,60,10,0,40.666666666666664,1,32.0,-102.0,1
586281,3,2,90,7,0,74.66666666666667,0,130.0,-107.0,1
586428,2,2,60,9,0,75.75,1,32.0,-128.0,0
586445,3,0,150,1,0,75.0,0,-51.0,-127.0,1
586446,2,0,60,12,0,80.58333333333333,1,32.0,-127.0,0
586468,2,1,60,9,0,63.833333333333336,1,32.0,-122.0,0
586477,2,0,120,3,0,68.45454545454545,1,32.0,-127.0,0
586483,2,2,60,8,0,71.75,1,32.0,-127.0,0
586510,3,2,60,8,0,75.0,1,6.0,-127.0,1
586518,2,1,120,6,0,78.25,1,32.0,-95.0,0
586543,3,1,180,4,0,38.0,1,56.0,-114.0,1
586543,3,1,180,4,0,38.0,1,32.0,-25.0,1
586594,0,0,60,0,0,88.0,1,32.0,-134.0,0
586594,0,0,60,0,0,88.0,1,32.0,-63.0,0
586620,3,0,60,9,0,75.0,1,-5.0,-86.0,1
586642,2,0,120,3,0,77.91666666666667,1,32.0,-59.0,0
586705,0,0,60,12,0,90.54545454545455,1,32.0,-121.0,0
586719,2,2,120,11,0,80.66666666666667,0,32.0,-43.0,0
586753,1,2,120,12,0,38.6,1,32.0,-127.0,1
586758,2,0,90,1,0,74.0,1,32.0,-120.0,0
586781,0,1,60,8,0,96.41176470588235,1,32.0,-31.0,0
586781,0,1,60,8,0,96.41176470588235,1,32.0,-38.0,0
586784,2,0,120,0,0,77.5,0,32.0,-127.0,0
586808,2,2,90,11,0,85.33333333333333,1,32.0,-92.0,0
586808,2,2,90,11,0,85.33333333333333,1,32.0,-113.0,0
586851,3,2,120,10,0,80.4,1,444.0,-22.0,1
586855,2,2,60,4,0,79.0,1,32.0,-125.0,0
586891,2,2,120,0,0,73.63636363636364,1,32.0,-124.0,0
586906,3,1,180,6,0,81.16666666666667,1,96.0,-65.0,1
586906,3,1,180,6,0,81.16666666666667,1,32.0,-100.0,1
586925,1,2,60,11,0,71.5,1,32.0,-79.0,1
586935,2,1,90,6,0,77.75,1,32.0,-29.0,0
586957,2,0,120,10,0,75.66666666666667,1,-19.0,-78.0,0
586957,2,0,120,10,0,75.66666666666667,1,32.0,-53.0,0
586974,1,0,60,0,0,56.0,1,32.0,-117.0,1
587126,0,1,60,11,0,81.08333333333333,1,32.0,-89.0,0
587178,2,1,60,4,0,79.58333333333333,1,32.0,-124.0,0
587195,3,2,240,9,0,72.5,1,12.0,-102.0,1
587195,3,2,240,9,0,72.5,1,53.0,-107.0,1
587195,3,2,240,9,0,72.5,1,157.0,-46.0,1
587286,0,1,120,2,0,88.25,1,32.0,-44.0,0
587294,2,2,60,12,0,77.08333333333333,1,32.0,-122.0,0
587308,1,2,60,5,0,75.0,1,32.0,-108.0,1
587324,3,0,60,6,0,78.16666666666667,1,174.0,-102.0,1
587334,2,0,120,11,0,78.33333333333333,1,32.0,-35.0,0
587369,1,1,60,7,0,93.0,1,32.0,-114.0,1
587435,1,2,120,0,0,62.4,1,32.0,-115.0,1
587451,2,1,90,6,0,73.5,1,32.0,-95.0,0
587456,2,0,60,7,0,73.66666666666667,1,32.0,-122.0,0
587462,1,2,120,11,0,73.25,1,32.0,-107.0,1
587594,2,0,60,6,0,70.08333333333333,1,32.0,-59.0,0
587611,2,2,120,5,0,71.63636363636364,1,32.0,-121.0,0
587619,0,2,60,6,0,86.66666666666667,1,32.0,-88.0,0
587659,3,1,60,12,0,75.0,1,0.0,-117.0,1
587685,2,2,60,7,0,73.91666666666667,1,32.0,-109.0,0
587690,2,0,90,3,0,77.16666666666667,0,32.0,-74.0,0
587783,0,2,120,0,0,91.38095238095238,1,32.0,-24.0,0
587783,0,2,120,0,0,91.38095238095238,1,32.0,-32.0,0
587848,2,4,60,3,0,78.25,0,32.0,-38.0,0
587859,3,2,120,0,0,67.0,1,179.0,-120.0,1
587868,1,2,60,12,0,65.0,0,32.0,-117.0,1
587881,3,0,60,3,0,86.625,1,32.0,-109.0,1
587881,3,0,60,3,0,86.625,1,219.0,-49.0,1
587912,3,2,120,9,0,75.0,1,-2.0,-67.0,1
587934,3,0,90,5,0,75.0,0,-108.0,-115.0,1
587976,3,1,90,3,0,55.0,1,164.0,-102.0,1
588052,1,2,120,1,0,44.25,1,32.0,-45.0,1
588128,1,0,120,0,0,66.2,1,32.0,-102.0,1
588128,1,0,120,0,0,66.2,1,32.0,-46.0,1
588131,2,0,150,0,0,67.41666666666667,1,32.0,-59.0,0
588156,2,0,120,11,0,85.33333333333333,1,32.0,-116.0,0
588175,3,2,240,3,0,74.66666666666667,0,23.0,-171.0,1
588175,3,2,240,3,0,74.66666666666667,0,142.0,-52.0,1
588236,2,0,90,7,0,76.66666666666667,1,32.0,-79.0,0
588261,2,1,60,11,0,90.75,1,-7.0,-115.0,0
588261,2,1,60,11,0,90.75,1,32.0,-99.0,0
588360,3,0,120,1,0,75.0,1,-17.0,-116.0,1
588539,3,2,60,4,0,75.0,1,-31.0,-92.0,1
588560,1,0,120,7,0,81.5,1,-58.0,-108.0,1
588560,1,0,120,7,0,81.5,1,32.0,-115.0,1
588597,1,0,120,12,0,62.5,1,32.0,-86.0,1
588672,2,1,90,6,0,79.18181818181819,0,32.0,-89.0,0
588796,3,2,150,3,0,75.0,1,2.0,-74.0,1
588914,1,2,90,5,0,42.0,1,32.0,-109.0,1
588925,1,0,120,5,0,62.0,1,32.0,-67.0,1
588971,2,0,90,9,0,66.25,1,32.0,-74.0,0
589003,2,0,120,7,0,70.08333333333333,1,32.0,-74.0,0
589014,2,1,90,6,0,83.83333333333333,1,32.0,-59.0,0
589017,3,0,60,9,0,75.0,1,-12.0,-74.0,1
589099,1,2,90,1,0,84.5,1,32.0,-108.0,1
589178,1,2,120,8,0,75.0,1,32.0,-53.0,1
589196,3,2,60,6,0,75.0,1,30.0,-78.0,1
589263,2,0,120,4,0,79.0,1,32.0,-42.0,0
589267,3,1,150,11,0,75.0,1,11.0,-99.0,1
589295,2,0,90,4,0,72.33333333333333,1,32.0,-113.0,0
589303,2,1,60,4,0,75.0,1,32.0,-108.0,0
589326,0,0,60,4,0,95.58333333333333,1,32.0,-88.0,0
589409,0,0,60,10,0,92.66666666666667,1,32.0,-106.0,0
589441,3,2,90,8,0,50.666666666666664,1,121.0,-93.0,1
589441,3,2,90,8,0,50.666666666666664,1,228.0,-109.0,1
589441,3,2,90,8,0,50.666666666666664,1,104.0,-93.0,1
589474,1,2,90,3,0,30.333333333333332,1,32.0,-102.0,1
589490,1,2,120,11,0,66.5,1,32.0,-95.0,1
589559,2,0,60,0,0,84.91666666666667,1,32.0,-91.0,0
589578,2,2,90,4,0,87.91666666666667,1,32.0,-101.0,0
589583,0,1,90,10,0,89.25,1,32.0,-38.0,0
589587,2,2,120,4,0,79.75,1,32.0,-72.0,0
589594,3,0,90,6,0,48.0,1,93.0,-74.0,1
589605,2,0,60,3,0,83.0,1,32.0,-106.0,0
589665,3,2,120,9,0,75.0,1,-26.0,-95.0,1
589707,1,2,60,4,0,70.5,1,32.0,-80.0,1
589749,1,2,60,10,0,75.0,0,32.0,-35.0,1
589768,3,0,120,12,0,75.0,1,-17.0,-108.0,1
589782,2,1,90,5,0,84.23809523809524,1,32.0,-155.0,0
589782,2,1,90,5,0,84.23809523809524,1,32.0,-108.0,0
589828,3,2,150,0,0,61.55,1,32.0,-1.0,1
589828,3,2,150,0,0,61.55,1,157.0,-17.0,1
589828,3,2,150,0,0,61.55,1,32.0,-24.0,1
589843,1,2,60,3,0,78.0,1,32.0,-79.0,1
589860,2,1,60,4,0,76.0,1,32.0,-108.0,0
589948,2,2,120,3,0,80.83333333333333,1,32.0,-108.0,0
590128,1,1,120,8,0,82.0,1,32.0,-108.0,1
590188,1,2,60,11,0,70.88888888888889,1,32.0,-35.0,1
590189,1,0,120,3,0,65.77777777777777,1,32.0,-106.0,1
590226,2,0,120,4,0,81.66666666666667,1,32.0,-36.0,0
590241,2,0,120,11,0,86.25,1,32.0,-108.0,0
590289,1,0,90,3,0,62.666666666666664,1,32.0,-18.0,1
590328,2,1,150,7,0,75.91666666666667,1,32.0,-108.0,0
590403,1,1,60,6,0,74.0,0,32.0,-63.0,1
590461,1,0,120,11,0,90.0,0,32.0,-106.0,1
590462,3,0,120,5,0,76.66666666666667,1,121.0,-91.0,1
590462,3,0,120,5,0,76.66666666666667,1,96.0,-153.0,1
590466,3,0,120,11,0,75.0,1,0.0,-106.0,1
590494,3,2,120,11,0,75.0,1,-8.0,-100.0,1
590499,1,1,120,4,0,73.0,1,32.0,-65.0,1
590545,3,4,60,4,0,75.0,1,-96.0,-106.0,1
590548,3,2,120,9,0,87.33333333333333,1,72.0,-106.0,1
590548,3,2,120,9,0,87.33333333333333,1,86.0,-43.0,1
590555,3,0,60,5,0,75.0,0,-46.0,-99.0,1
590571,3,0,120,4,0,75.0,1,-85.0,-106.0,1
590701,0,0,90,4,0,92.0,1,32.0,-106.0,0
590707,0,2,60,12,0,92.33333333333333,1,32.0,-46.0,0
590714,1,0,120,4,0,75.0,1,32.0,-102.0,1
590749,3,2,90,0,0,71.33333333333333,1,72.0,-49.0,1
590815,3,0,120,4,0,75.0,1,-87.0,-99.0,1
590824,2,2,60,12,0,78.58333333333333,0,32.0,-74.0,0
590849,2,0,180,5,0,65.0,1,32.0,-102.0,0
590898,3,0,60,11,0,75.0,1,0.0,-100.0,1
590907,2,2,60,1,0,75.5,1,32.0,-102.0,0
590980,2,2,60,9,0,68.58333333333333,1,32.0,-80.0,0
590989,2,2,120,7,0,72.0,1,32.0,-102.0,0
591008,3,2,60,1,0,53.0,1,101.0,-100.0,1
591015,3,0,60,12,0,75.0,1,0.0,-72.0,1
591055,2,2,90,1,0,78.33333333333333,1,32.0,-80.0,0
591057,3,2,120,4,0,75.0,1,-11.0,-60.0,1
591078,2,1,90,2,0,85.33333333333333,1,32.0,-102.0,0
591219,2,0,60,12,0,69.0,1,32.0,-95.0,0
591343,2,0,150,6,0,65.33333333333333,1,32.0,-66.0,0
591394,2,2,90,3,0,90.0909090909091,0,32.0,-80.0,0
591403,0,0,60,0,0,89.75,1,32.0,-37.0,0
591411,3,2,60,9,0,75.0,1,-3.0,-100.0,1
591412,1,0,60,9,0,79.0,1,32.0,-101.0,1
591516,1,2,90,5,0,78.33333333333333,1,32.0,-85.0,1
591581,1,2,120,7,0,52.5,1,32.0,-72.0,1
591581,1,2,120,7,0,52.5,1,32.0,-57.0,1
591613,3,2,60,7,0,70.0,1,146.0,-91.0,1
591620,3,0,120,9,0,75.0,1,-3.0,-100.0,1
591638,3,1,120,3,0,75.0,0,0.0,-91.0,1
591655,3,2,90,4,0,56.857142857142854,1,102.0,-219.0,1
591655,3,2,90,4,0,56.857142857142854,1,32.0,-38.0,1
591655,3,2,90,4,0,56.857142857142854,1,221.0,-59.0,1
591655,3,2,90,4,0,56.857142857142854,1,32.0,-38.0,1
591661,3,2,120,0,0,75.0,1,0.0,-79.0,1
591677,3,2,60,4,0,75.0,1,-12.0,-100.0,1
591685,2,0,60,10,0,64.41666666666667,1,32.0,-43.0,0
591692,1,0,60,5,0,89.0,1,32.0,-100.0,1
591695,2,1,60,6,0,79.16666666666667,1,32.0,-63.0,0
591735,1,0,120,7,0,66.83333333333333,1,32.0,-50.0,1
591765,2,1,120,0,0,78.75,1,32.0,-86.0,0
591872,2,0,120,5,0,68.66666666666667,1,32.0,-95.0,0
591893,1,0,120,10,0,57.5,1,32.0,-31.0,1
591940,2,2,60,3,0,83.25,1,32.0,-86.0,0
591975,1,2,60,5,0,59.0,1,32.0,-95.0,1
592002,1,0,90,8,0,75.0,1,32.0,4.0,1
592007,2,0,120,5,0,59.38095238095238,1,32.0,-82.0,0
592007,2,0,120,5,0,59.38095238095238,1,32.0,-91.0,0
592014,2,2,120,3,0,74.83333333333333,1,32.0,-95.0,0
592092,2,0,60,9,0,76.75,0,32.0,-84.0,0
592142,1,2,60,10,0,41.333333333333336,1,32.0,-53.0,1
592168,2,0,60,0,0,81.5,1,32.0,-99.0,0
592203,0,0,60,5,0,85.75,1,32.0,-74.0,0
592206,1,2,60,4,0,77.66666666666667,0,32.0,-22.0,1
592259,2,0,150,12,0,66.8125,1,125.0,-10.0,0
592259,2,0,150,12,0,66.8125,1,39.0,-28.0,0
592259,2,0,150,12,0,66.8125,1,32.0,-86.0,0
592370,2,1,60,6,0,77.41666666666667,1,32.0,-74.0,0
592373,0,0,90,1,0,86.75,1,32.0,-74.0,0
592437,3,0,120,0,0,78.66666666666667,1,-40.0,-210.0,1
592437,3,0,120,0,0,78.66666666666667,1,79.0,-91.0,1
592450,3,0,60,1,0,85.88888888888889,0,156.0,-95.0,1
592458,3,2,60,9,0,75.0,0,-87.0,-94.0,1
592476,2,2,120,8,0,66.58333333333333,0,32.0,-95.0,0
592538,3,2,60,4,0,63.5,1,51.0,-87.0,1
592550,1,0,150,8,0,81.0,1,32.0,-90.0,1
592563,3,0,120,1,0,75.0,1,0.0,-45.0,1
592607,3,1,60,6,0,61.0,1,98.0,-81.0,1
592616,2,0,120,8,0,70.58333333333333,1,32.0,-95.0,0
592631,0,1,60,6,0,94.5,0,32.0,-28.0,0
592634,1,3,60,5,0,53.916666666666664,1,32.0,-83.0,1
592640,0,2,90,2,0,93.41666666666667,1,32.0,-87.0,0
592689,2,1,60,0,0,65.91666666666667,1,32.0,-74.0,0
592763,2,0,60,11,0,76.58333333333333,1,32.0,-95.0,0
592781,2,2,60,5,0,73.91666666666667,1,32.0,-60.0,0
592789,2,2,120,10,0,74.83333333333333,1,32.0,-46.0,0
592810,1,2,120,3,0,76.0,1,32.0,-94.0,1
592856,2,2,60,8,0,66.08333333333333,1,32.0,-45.0,0
592924,2,0,60,11,0,72.5,1,32.0,-90.0,0
592939,3,1,240,6,0,67.21052631578948,1,165.0,-113.0,1
592939,3,1,240,6,0,67.21052631578948,1,-30.0,-88.0,1
592939,3,1,240,6,0,67.21052631578948,1,165.0,-79.0,1
592939,3,1,240,6,0,67.21052631578948,1,32.0,-56.0,1
593022,0,0,60,5,0,82.23809523809524,1,32.0,-128.0,0
593022,0,0,60,5,0,82.23809523809524,1,32.0,-31.0,0
593104,3,2,60,11,0,75.0,1,226.0,-95.0,1
593139,1,0,60,10,0,67.0909090909091,1,32.0,-53.0,1
593157,3,2,60,2,0,75.0,0,10.0,-25.0,1
593206,3,2,180,0,0,80.66666666666667,1,47.0,-94.0,1
593206,3,2,180,0,0,80.66666666666667,1,101.0,-71.0,1
