id_student,highest_education,studied_credits,region,num_of_prev_attempts,avg_score,gender,churn
682436,2,90,4,0,69.91666666666667,1,0
682437,2,60,8,0,81.83333333333333,1,0
682482,2,120,12,0,75.0,1,1
682511,0,120,9,0,73.04761904761905,1,0
682511,0,120,9,0,73.04761904761905,1,0
682524,0,60,11,0,75.0,1,1
682539,0,120,0,0,89.25,1,0
682546,2,120,7,0,56.0,1,1
682569,0,120,8,0,79.80952380952381,1,0
682569,0,120,8,0,79.80952380952381,1,0
682578,2,120,2,0,85.33333333333333,1,1
682588,2,60,7,0,87.16666666666667,1,1
682596,0,60,3,0,75.0,0,1
682613,1,60,10,0,74.0,1,0
682617,2,60,5,0,75.0,1,1
682632,0,60,3,0,89.58333333333333,0,0
682671,2,120,5,0,60.0,0,1
682695,2,150,0,0,75.5,0,0
682719,2,60,0,0,75.0,1,1
682753,0,60,8,0,76.08333333333333,1,0
682839,2,120,3,0,83.41666666666667,1,0
682863,2,60,0,0,68.0,0,1
682946,2,120,0,0,96.0,1,1
682981,0,120,3,0,87.83333333333333,1,0
682983,0,60,9,0,86.16666666666667,1,0
682985,1,60,6,0,75.75,1,1
682990,0,60,7,0,85.08333333333333,1,0
683033,2,120,8,0,80.0,0,0
683177,0,120,8,0,85.0,0,1
683243,0,90,11,0,59.083333333333336,1,1
683273,0,120,12,0,78.0,1,1
683305,1,120,10,0,78.08333333333333,0,0
683323,2,120,10,0,73.66666666666667,1,1
683346,2,60,4,0,86.66666666666667,1,0
683347,0,120,5,0,66.0,1,1
683352,2,60,12,0,77.41666666666667,1,0
683353,2,90,10,0,72.25,1,0
683360,0,120,7,0,75.0,1,1
683375,2,120,5,0,88.16666666666667,1,0
683403,0,60,10,0,85.75,1,0
683427,2,60,5,0,75.0,1,1
683446,2,60,8,0,56.0,1,1
683467,2,120,0,0,70.91666666666667,1,0
683508,0,60,11,0,57.5,1,1
683530,2,60,4,0,82.33333333333333,1,0
683547,2,120,11,0,75.0,1,1
683550,2,60,0,0,81.0,1,0
683555,2,60,0,0,75.0,1,1
683604,1,90,8,0,73.08333333333333,1,0
683624,2,120,10,0,93.91666666666669,1,0
683628,0,60,3,0,75.0,1,1
683642,0,120,3,0,75.0,1,1
683699,0,60,7,0,72.0,0,1
683745,0,60,6,0,72.33333333333333,1,1
683772,0,60,12,0,81.66666666666667,1,1
683820,2,90,6,0,80.66666666666667,1,0
683832,0,90,11,0,73.0,1,1
683912,0,120,8,0,75.0,0,1
683912,0,120,8,0,75.0,0,1
684013,2,60,10,0,84.75,1,0
684014,0,120,4,0,75.0,0,1
684040,0,120,4,0,72.5,1,1
684075,0,60,10,0,75.0,0,1
684311,0,90,8,0,76.25,1,0
684313,2,120,0,0,75.0,1,1
684313,2,120,0,0,75.0,1,1
684383,0,60,0,0,74.08333333333333,1,0
684386,2,90,5,0,86.125,1,0
684526,2,120,0,0,89.0,1,1
684572,2,120,9,0,75.0,1,1
684579,0,150,0,0,75.0,1,1
684594,2,90,0,0,78.0,1,1
684671,0,60,7,0,70.91666666666667,1,0
684675,2,120,9,0,76.25,1,0
684676,2,60,5,0,75.0,1,1
684726,2,60,3,0,75.0,0,1
684882,0,120,10,0,81.16666666666667,1,0
684981,2,60,5,0,91.55555555555556,1,1
684983,0,150,12,0,75.0,1,1
685042,1,150,8,0,67.5,1,1
685100,2,60,0,0,94.5,1,1
685105,2,180,9,0,58.27272727272727,1,1
685128,0,120,5,0,70.83333333333333,1,0
685140,1,120,0,0,66.9,1,0
685155,2,60,5,0,77.91666666666667,1,0
685192,2,180,3,0,70.0,1,1
685276,2,90,3,0,89.33333333333333,0,0
685283,2,60,6,0,58.4,1,1
685333,2,120,8,0,75.0,1,1
685339,0,90,1,0,86.91666666666667,1,0
685367,2,60,2,0,57.5,1,1
685373,3,60,12,0,85.0,1,0
685378,0,120,11,0,87.5,1,0
685410,2,120,4,0,77.16666666666667,1,0
685439,0,60,9,0,75.0,0,1
685565,2,120,1,0,75.0,1,1
685663,0,90,7,0,75.0,0,1
685663,0,90,7,0,75.0,0,1
685683,2,60,1,0,75.0,1,1
685705,0,120,12,0,67.85714285714286,1,0
685705,0,120,12,0,67.85714285714286,1,0
685708,0,120,3,0,79.16666666666667,0,0
685802,2,120,9,0,75.0,1,1
685802,2,120,9,0,75.0,1,1
685807,2,120,0,0,75.0,1,1
685831,0,90,2,0,76.5,1,0
685860,0,210,0,0,92.57142857142856,1,1
685860,0,210,0,0,92.57142857142856,1,1
685928,0,120,5,0,66.0,1,1
685998,2,60,7,0,74.0,1,1
686164,2,60,6,0,62.0,1,1
686314,0,120,9,0,70.0909090909091,1,0
686317,0,120,11,0,78.33333333333333,0,0
686348,0,120,0,0,72.33333333333333,1,0
686358,2,120,1,0,75.0,1,1
686390,1,120,7,0,75.0,1,1
686448,0,60,1,0,60.0,1,1
686458,2,60,11,0,75.0,1,1
686498,1,60,4,0,76.72727272727273,1,0
686522,1,90,11,0,82.66666666666667,1,0
686558,0,120,1,0,78.61904761904762,1,0
686558,0,120,1,0,78.61904761904762,1,0
686700,0,120,5,0,81.66666666666667,1,0
686760,1,120,12,0,75.0,1,1
686799,2,90,11,0,75.0,1,1
686869,2,150,8,0,75.0,1,1
686946,0,120,3,0,61.083333333333336,1,1
687007,2,60,8,0,85.5,1,1
687033,0,120,10,0,66.66666666666667,1,1
687073,0,120,9,0,65.8,1,1
687112,2,120,5,0,81.33333333333333,1,0
687288,0,90,8,0,80.0,1,1
687304,0,120,0,0,55.75,1,1
687319,2,240,11,0,75.0,1,1
687319,2,240,11,0,75.0,1,1
687331,2,60,10,0,81.66666666666667,1,1
687341,0,60,9,0,80.25,1,1
687351,1,60,6,0,89.08333333333333,1,0
687468,1,60,9,0,83.58333333333333,0,0
687485,0,180,11,0,57.916666666666664,0,0
687503,2,120,9,0,77.66666666666667,0,0
687510,2,240,8,0,70.0,1,1
687511,2,120,3,0,75.25,1,1
687525,0,60,2,0,62.0,1,1
687747,0,60,3,0,75.0,1,1
687795,2,120,7,0,75.0,1,1
687846,0,60,1,0,80.9090909090909,1,0
687910,2,60,0,0,78.25,1,0
687930,2,60,0,0,87.0,0,0
687931,0,120,8,0,67.66666666666667,1,0
688005,2,60,8,0,75.0,1,1
688008,1,120,3,0,93.33333333333331,0,0
688097,0,120,7,0,72.0,1,1
688127,0,60,1,0,81.5,1,0
688136,2,150,0,0,81.45454545454545,1,1
688159,0,120,9,0,67.0,1,1
688187,0,60,12,0,75.0,1,1
688225,2,60,6,0,67.25,1,1
688250,0,60,10,0,30.0,1,1
688265,2,60,0,0,65.25,1,1
688297,0,120,9,0,75.0,1,1
688297,0,120,9,0,75.0,1,1
688326,1,90,10,0,75.0,1,1
688337,0,120,9,0,74.0952380952381,1,0
688337,0,120,9,0,74.0952380952381,1,0
688442,1,60,11,0,75.0,0,1
688453,2,120,10,0,78.0,1,1
688470,2,60,1,0,70.36363636363636,1,1
688475,0,60,9,0,75.0,1,1
688509,0,120,12,0,75.0,1,1
688532,2,60,12,0,75.0,1,1
688543,1,120,5,0,80.75,0,0
688664,0,60,7,0,70.0,1,1
688667,1,120,5,0,75.08333333333333,1,0
688727,2,120,1,0,92.66666666666669,1,0
688881,2,240,10,0,69.0,0,1
688891,0,180,1,0,65.75,1,1
688895,2,60,2,0,90.5,1,0
688904,2,60,11,0,70.33333333333333,1,1
688937,2,120,12,0,75.0,1,1
688964,2,120,11,0,75.0,1,1
688976,0,120,5,0,80.6,1,1
689005,0,60,9,0,78.41666666666667,1,0
689042,2,90,11,0,89.0,1,1
689042,2,90,11,0,89.0,1,1
689051,2,120,5,0,75.0,1,1
689052,1,60,5,0,80.33333333333333,1,1
689225,0,60,6,0,82.0,1,1
689260,0,120,5,0,88.66666666666667,1,0
689280,0,60,5,0,94.33333333333331,1,0
689352,0,120,3,0,75.0,1,1
689352,0,120,3,0,75.0,1,1
689444,0,60,6,0,76.0909090909091,0,1
689498,2,240,4,0,62.0,1,1
689533,0,120,4,0,75.0,0,1
689582,2,60,11,0,75.0,1,1
689585,0,120,5,0,75.0,1,1
689626,2,120,3,0,50.0,1,1
689747,2,120,5,0,75.0,0,1
689751,0,60,5,0,75.0,1,1
689761,2,60,12,0,75.0,0,1
689796,2,60,12,0,85.41666666666667,0,0
689827,0,60,2,0,82.0,0,1
689832,2,60,11,0,77.0,1,0
689855,0,150,9,0,88.0952380952381,1,0
689855,0,150,9,0,88.0952380952381,1,0
689924,2,120,1,0,79.33333333333333,1,0
689977,2,120,0,0,75.0,1,1
690075,2,120,3,0,68.33333333333333,1,0
690137,2,60,0,0,75.0,1,1
690174,0,120,0,0,75.0,0,1
690198,0,60,11,0,90.75,0,0
690296,2,60,7,0,85.0,1,1
690382,1,120,6,0,79.45454545454545,1,0
690585,2,60,5,0,60.0,1,1
690628,1,120,6,0,85.83333333333333,1,0
690631,0,240,6,0,75.0,1,1
690631,0,240,6,0,75.0,1,1
690687,0,180,11,0,75.0,1,1
690746,1,90,6,0,95.08333333333331,0,0
690832,0,120,6,0,88.72727272727273,1,1
690872,2,120,1,0,82.54545454545455,1,0
690962,0,180,7,0,73.83333333333333,1,1
690962,0,180,7,0,73.83333333333333,1,1
691253,2,120,11,0,75.0,1,1
691269,2,60,11,0,73.25,1,0
691280,1,150,0,0,68.5,1,0
691288,2,120,6,0,75.0,0,1
691326,2,90,6,0,61.833333333333336,0,1
691375,2,60,6,0,69.75,1,1
691563,2,120,1,0,75.0,1,1
691699,2,120,8,0,87.0,1,0
691722,1,120,6,0,84.83333333333333,1,0
691805,2,180,5,0,80.0,1,1
691873,0,120,1,0,66.66666666666667,1,0
692010,0,120,7,0,87.33333333333333,0,0
692189,2,60,5,0,75.0,1,1
692219,0,90,8,0,56.0,1,1
692219,0,90,8,0,56.0,1,1
692273,0,120,1,0,75.0,1,1
692297,2,60,8,0,63.0,1,1
692334,0,60,2,0,85.75,1,0
692454,0,90,11,0,75.16666666666667,1,0
692612,0,90,3,0,97.08333333333331,1,0
692632,0,60,8,0,72.0,1,1
692740,2,60,11,0,75.0,1,1
692893,2,60,0,0,65.5,1,0
692898,0,60,9,0,75.0,1,1
692946,2,60,7,0,41.666666666666664,1,1
692962,1,60,11,0,83.5,1,0
692976,0,120,4,0,75.0,1,1
693114,0,120,0,0,75.0,1,1
693162,0,60,10,0,88.25,1,0
693197,0,120,5,0,76.25,1,0
693223,2,60,8,0,75.0,1,1
693236,1,120,4,0,71.25,1,0
693345,1,150,2,0,82.08333333333333,0,0
693373,0,60,2,0,87.83333333333333,1,0
693448,2,120,4,0,75.0,1,1
693497,1,60,8,0,78.16666666666667,1,0
693519,1,90,4,0,61.0,1,0
693573,2,60,12,0,88.75,1,1
693628,0,120,0,0,74.33333333333333,1,0
693629,0,90,3,0,75.0,1,1
693764,2,120,4,0,78.45454545454545,1,0
693806,2,180,3,0,95.41666666666669,0,0
693812,3,240,12,0,94.0,1,1
693812,3,240,12,0,94.0,1,1
693873,1,180,9,0,87.875,1,1
693903,0,60,7,0,88.25,1,0
693906,0,60,6,0,84.33333333333333,1,1
693907,2,180,5,0,78.25,0,0
694059,1,60,6,0,75.0,0,1
694128,2,90,4,0,87.54545454545455,1,0
694144,0,60,4,0,89.08333333333333,1,0
694221,2,60,6,0,55.142857142857146,1,1
694284,2,120,11,0,82.66666666666667,0,1
694376,0,90,9,0,83.0,1,1
694415,0,120,11,0,75.0,0,1
694428,0,60,7,0,73.33333333333333,1,0
694536,0,120,7,0,44.0,1,1
694536,0,120,7,0,44.0,1,1
694669,0,180,3,0,75.0,1,1
694715,0,180,1,0,75.0,1,1
694827,1,60,4,0,74.25,1,0
694836,0,60,1,0,59.833333333333336,0,0
694848,0,120,1,0,94.75,1,0
695090,2,120,11,0,68.0,1,0
695169,0,120,11,0,90.45454545454544,1,0
695220,2,180,4,0,66.0,1,1
695251,1,60,2,0,92.0,1,1
695369,2,120,5,0,39.5,0,1
695369,2,120,5,0,39.5,0,1
695380,2,120,5,0,75.0,1,1
695416,2,240,7,0,75.0,1,1
695449,1,120,4,0,75.0,1,1
695471,2,60,8,0,80.66666666666667,1,0
695550,0,90,3,0,92.0,1,1
695637,0,120,4,0,92.0,1,0
695676,2,120,3,0,86.0,1,1
695700,0,150,9,0,71.0,1,1
695729,2,60,3,0,67.16666666666667,1,0
695764,3,210,3,0,75.0,1,1
695803,1,60,8,0,86.33333333333333,1,0
695825,2,60,4,0,66.4,1,1
695869,0,60,8,0,85.75,1,0
695879,0,120,0,0,48.0,0,1
695926,2,120,9,0,73.0,1,1
695964,2,120,0,0,50.0,1,1
696039,0,60,5,0,55.6,1,1
696043,2,120,7,0,89.58333333333333,0,0
696091,2,60,1,0,75.0,1,1
696188,2,120,4,0,77.0,1,0
696253,2,120,9,0,75.0,1,1
696253,2,120,9,0,75.0,1,1
696275,2,60,2,0,88.41666666666667,1,0
696276,1,60,2,0,75.0,1,1
696318,0,90,8,0,80.66666666666667,1,0
696347,2,60,7,0,86.66666666666667,0,0
696456,0,60,6,0,46.0,1,1
696583,0,60,7,0,80.0,1,1
696615,0,60,8,0,72.33333333333333,1,1
696653,0,90,3,0,68.33333333333333,1,1
696659,0,120,5,0,71.41666666666667,0,0
696672,0,120,7,0,73.27272727272727,1,0
696674,0,120,3,0,68.45454545454545,1,0
696678,0,120,5,0,80.25,0,0
696729,0,60,5,0,71.16666666666667,1,0
696943,0,120,5,0,75.0,0,1
696981,2,60,4,0,75.0,0,1
697027,2,120,9,0,76.28571428571429,1,1
697042,2,180,5,0,74.25,1,1
697114,0,60,11,0,81.58333333333333,1,0
697192,2,150,12,0,90.0,1,1
697204,2,60,12,0,75.0,1,1
697215,2,60,12,0,75.0,1,1
697255,2,60,6,0,86.91666666666667,1,0
697299,0,60,0,0,84.0,1,1
697438,2,60,5,0,84.375,1,1
697478,2,60,11,0,73.36363636363636,1,0
697529,0,60,4,0,75.0,1,1
697554,0,240,3,0,75.0,1,1
697554,0,240,3,0,75.0,1,1
697581,2,60,9,0,75.0,1,1
697665,2,90,5,0,46.0,1,1
698015,0,60,12,0,78.83333333333333,1,0
698020,2,60,3,0,8.0,0,1
698157,0,150,5,0,75.0,1,1
698193,2,90,5,0,60.0,1,1
698233,2,150,9,0,75.0,1,1
698237,1,60,5,0,75.0,0,1
698278,0,150,1,0,69.0,0,1
698384,2,60,6,0,80.08333333333333,1,0
698485,0,90,8,0,80.75,1,0
698656,0,120,5,0,77.33333333333333,0,0
698762,0,120,3,0,72.0,0,1
699127,2,90,3,0,61.166666666666664,1,1
699128,0,90,0,0,71.5,1,0
836614,1,60,8,0,71.0,1,1
884652,0,120,6,2,74.0,1,1
895524,1,90,8,0,94.58333333333331,1,0
900936,0,120,12,0,75.0,1,1
1021350,2,90,3,0,61.333333333333336,1,1
1318759,1,60,6,0,75.75,1,0
1348205,1,60,0,0,95.0,1,0
1391717,1,60,2,0,88.75,1,0
1409532,0,120,11,0,52.5,1,1
1413902,2,120,2,0,60.5,1,1
1424608,0,60,8,0,88.0,1,1
1448966,1,60,9,0,84.33333333333333,1,0
1449171,1,60,6,0,75.0,1,1
1450604,0,90,4,1,80.41666666666667,1,0
1450604,0,90,4,1,80.41666666666667,1,0
1459010,2,180,4,1,75.0,1,1
1459010,2,180,4,1,75.0,1,1
1477284,2,120,1,0,86.0,1,1
1514245,2,90,1,1,83.0,1,1
1514245,2,90,1,1,83.0,1,1
1514245,2,90,1,1,83.0,1,1
1532711,0,90,3,0,79.0,1,1
1537796,0,60,8,0,75.0,1,1
1585671,2,60,3,0,93.0,0,0
1603549,1,60,3,0,84.33333333333333,1,0
1629444,0,180,0,0,75.0,0,1
1631797,2,60,1,0,84.625,1,0
1639699,2,60,9,0,79.08333333333333,1,0
1640680,0,60,8,0,80.72727272727273,1,0
1677677,2,60,3,0,74.18181818181819,0,0
1683192,0,60,7,1,68.0,1,1
1683192,0,60,7,1,68.0,1,1
1722493,1,60,6,0,66.16666666666667,0,1
1733664,1,60,3,0,74.75,0,1
1745145,2,60,0,0,75.0,1,1
1752994,0,60,4,0,91.1818181818182,1,0
1755594,4,190,7,0,95.0,1,0
1765045,0,120,8,0,60.0,0,1
1766102,0,120,7,0,75.0,1,1
1796402,0,60,6,0,77.45454545454545,0,0
1810759,1,60,4,0,78.66666666666667,1,0
1816458,0,90,0,0,93.41666666666669,1,0
1817710,4,90,6,0,91.08333333333331,1,0
1818385,2,120,12,1,73.45454545454545,0,0
1836241,0,60,6,0,86.0,1,0
1837138,0,120,1,0,93.66666666666669,0,0
1856869,2,60,5,0,71.45454545454545,1,1
1871598,2,60,6,0,94.41666666666669,1,0
1871684,2,90,10,2,66.0,1,0
1873360,2,60,10,0,75.0,1,1
1877902,0,60,5,0,88.41666666666667,1,0
1879321,1,90,2,0,93.41666666666669,1,0
1881231,1,90,1,0,85.33333333333333,1,0
1887108,1,60,8,0,92.83333333333331,0,0
1889752,1,90,0,0,70.41666666666667,1,0
1895399,1,180,11,0,75.0,1,1
1895399,1,180,11,0,75.0,1,1
1929219,1,60,8,1,75.0,1,1
1929219,1,60,8,1,75.0,1,1
1944167,2,60,4,0,57.666666666666664,1,1
1948159,0,60,4,1,94.93333333333334,0,0
1948159,0,60,4,1,94.93333333333334,0,0
1962049,0,90,8,0,75.83333333333333,1,0
1962062,1,120,6,1,80.66666666666667,1,1
1972092,2,60,7,0,67.25,1,0
1972368,2,60,11,0,75.0,1,1
1995177,1,120,11,0,88.58333333333333,1,0
1998834,0,80,8,0,81.0,1,0
2017487,2,60,6,0,89.83333333333333,1,0
2020628,0,60,6,0,70.5,1,0
2028523,0,90,9,0,67.5,0,1
2029571,0,60,12,0,83.5,1,1
2036893,2,60,6,0,74.0,1,1
2047575,2,60,6,0,88.58333333333333,1,0
2065972,2,60,1,0,79.66666666666667,1,0
2067799,2,60,1,0,75.33333333333333,0,1
2071670,2,120,7,0,75.0,1,1
2081123,0,60,11,0,81.33333333333333,1,0
2088982,0,60,8,2,47.5,1,1
2088982,0,60,8,2,47.5,1,1
2096251,2,60,8,0,80.25,1,0
2103552,1,60,3,0,68.25,1,1
2106955,0,60,7,0,83.25,0,0
2107747,1,60,4,0,74.25,1,1
2113446,1,60,0,0,75.0,0,1
2128283,1,60,7,1,73.66666666666667,1,0
2128283,1,60,7,1,73.66666666666667,1,0
2128283,1,60,7,1,73.66666666666667,1,0
2137697,3,120,12,0,75.0,0,1
2140300,0,240,5,0,75.0,0,0
2143312,0,120,6,0,90.66666666666669,1,0
2143440,2,60,9,0,79.0,1,0
2154361,2,60,6,0,71.68181818181819,1,0
2154361,2,60,6,0,71.68181818181819,1,0
2160316,1,60,3,0,93.75,0,0
2180090,1,180,6,0,89.16666666666667,1,0
2182293,0,120,5,0,75.0,1,1
2185729,2,60,2,0,83.16666666666667,0,0
2195853,0,90,4,3,51.6,0,1
2195853,0,90,4,3,51.6,0,1
2197766,2,210,4,0,88.66666666666667,0,0
2198970,1,150,5,0,79.125,1,1
2198970,1,150,5,0,79.125,1,1
2254637,2,60,9,0,72.08333333333333,1,0
2256134,1,60,6,0,76.5,0,1
2268069,1,60,2,0,75.0,1,1
2272023,2,60,3,0,76.0,0,1
2274542,2,120,3,0,87.0,1,0
2282620,0,60,11,0,92.25,1,1
2283708,0,90,4,0,77.0,1,1
2298106,0,60,11,0,88.5,1,0
2316717,0,60,8,0,91.6,1,1
2332934,2,180,2,2,66.63636363636364,1,1
2341420,0,60,7,0,79.08333333333333,1,0
2343785,2,120,0,0,83.16666666666667,1,0
2351969,2,150,5,0,76.0,1,0
2360559,0,90,9,0,83.0,1,0
2366656,1,60,5,0,83.58333333333333,0,0
2371481,0,150,8,0,75.0,0,1
2378208,1,90,0,0,76.7,1,0
2386732,2,120,10,0,90.5,0,0
2395016,0,60,8,0,81.0,0,1
2398260,2,180,3,0,75.0,1,1
2399758,2,60,8,0,90.66666666666669,1,0
2403701,1,60,7,0,80.66666666666667,1,0
2417433,0,60,10,3,56.25,1,1
2417433,0,60,10,3,56.25,1,1
2424257,2,60,12,0,39.833333333333336,1,1
2427845,1,60,7,0,73.33333333333333,1,0
2438784,2,120,9,0,81.0,1,0
2457440,0,60,11,0,70.25,1,0
2459292,2,120,9,0,76.9090909090909,1,0
2462281,0,60,3,1,75.0,0,1
2462281,0,60,3,1,75.0,0,1
2463282,2,90,9,2,40.0,1,1
2463282,2,90,9,2,40.0,1,1
2463282,2,90,9,2,40.0,1,1
2468232,1,210,8,2,70.5,1,1
2468232,1,210,8,2,70.5,1,1
2470326,0,120,1,0,20.25,1,1
2470326,0,120,1,0,20.25,1,1
2480886,0,60,0,1,85.23076923076923,0,1
2480886,0,60,0,1,85.23076923076923,0,1
2482710,0,60,10,0,81.25,0,0
2486215,0,180,0,0,75.0,1,1
2486930,1,90,1,0,78.91666666666667,1,0
2497090,0,120,4,0,75.0,1,1
2499307,0,60,0,1,66.52173913043478,1,0
2499307,0,60,0,1,66.52173913043478,1,0
2504129,2,120,9,0,89.0,0,1
2505058,0,60,8,0,72.0,1,1
2509531,0,120,5,0,75.0,1,1
2519138,0,90,8,0,80.2,1,0
2529419,2,60,11,0,84.58333333333333,1,0
2530976,1,90,1,0,67.63636363636364,1,0
2535160,0,60,6,0,75.0,0,1
2537777,2,120,11,1,51.0,1,1
2540871,2,60,5,0,60.166666666666664,1,1
2542209,2,150,12,0,72.75,1,1
2544643,0,120,8,0,88.16666666666667,0,0
2546315,0,150,4,0,89.08333333333333,0,0
2550534,0,60,7,0,85.0,1,1
2557008,0,60,3,0,92.33333333333331,1,0
2558365,0,90,5,1,63.714285714285715,1,1
2558365,0,90,5,1,63.714285714285715,1,1
2558365,0,90,5,1,63.714285714285715,1,1
2559144,0,120,3,0,78.25,0,0
2559144,0,120,3,0,78.25,0,0
2579891,0,150,5,0,89.16666666666667,1,0
2584244,1,90,6,0,82.33333333333333,1,0
2586748,2,60,9,1,75.0,1,1
2586748,2,60,9,1,75.0,1,1
2597117,0,60,0,0,91.83333333333331,1,0
2599162,0,60,3,1,81.5,1,1
2599162,0,60,3,1,81.5,1,1
2602253,0,60,6,0,75.0,1,1
2602542,4,60,6,2,93.66666666666669,1,0
2602542,4,60,6,2,93.66666666666669,1,0
2603027,0,90,7,0,82.75,1,0
2612102,2,60,7,0,84.75,1,0
2612728,2,60,11,0,76.0,1,1
2622634,0,60,2,1,75.0,1,1
2622634,0,60,2,1,75.0,1,1
2624028,2,60,0,0,77.83333333333333,1,0
2626417,2,120,12,3,76.0,1,1
2630284,0,90,1,6,75.33333333333333,0,1
2630284,0,90,1,6,75.33333333333333,0,1
2630284,0,90,1,6,75.33333333333333,0,1
2641156,0,120,5,0,77.66666666666667,1,0
2642532,1,120,3,3,61.833333333333336,1,0
2643472,1,60,1,0,60.90909090909091,1,0
2643829,2,60,4,0,71.5,1,1
2649948,0,60,1,0,68.5,1,1
2652532,2,60,1,1,75.0,0,1
2657913,2,60,3,2,65.75,1,0
2658856,1,120,6,0,73.66666666666667,1,0
2661012,2,120,8,0,75.0,1,1
2667478,2,60,5,1,92.6923076923077,1,1
2667478,2,60,5,1,92.6923076923077,1,1
2678580,0,60,5,0,71.0,1,1
2682682,0,120,1,0,87.25,0,0
2682745,1,120,3,0,72.0,0,1
2683857,2,90,9,1,80.375,1,0
2683857,2,90,9,1,80.375,1,0
2684048,2,120,1,0,68.0,0,1
2686035,2,135,7,0,57.0,0,1
2687012,2,150,5,1,75.0,1,1
2693932,0,120,11,1,83.18181818181819,1,0
2694139,2,60,0,0,54.333333333333336,1,1
2702660,2,240,3,0,75.0,0,1
24391,0,30,1,0,88.88888888888889,1,0
26023,2,30,5,0,88.0,1,0
32239,0,30,3,0,80.625,0,0
60405,0,30,12,0,88.66666666666667,0,0
67182,0,30,8,0,77.22222222222223,0,0
75442,2,30,3,0,75.0,0,1
80448,0,30,1,0,73.6,0,1
82341,2,30,7,0,78.57142857142857,0,0
96117,0,30,3,0,76.25,0,0
121056,2,30,11,0,45.0,0,1
122459,2,90,0,0,69.55555555555556,0,0
122636,2,30,7,0,45.0,0,1
122846,2,30,12,0,54.857142857142854,0,0
122928,2,30,0,0,74.33333333333333,0,1
129212,2,30,8,0,82.375,0,0
135331,0,30,4,0,75.0,0,1
138710,0,30,1,0,66.66666666666667,1,0
156127,2,30,5,0,70.0,0,1
159484,0,30,11,0,70.0,0,1
166183,2,30,0,0,72.14285714285714,0,1
189664,2,30,11,0,80.55555555555556,0,0
204745,0,60,5,0,82.5,0,1
233153,2,150,7,0,81.11111111111111,0,0
236848,0,30,8,0,64.5,0,1
239095,1,30,12,0,81.0,0,0
253208,0,30,4,0,85.0,0,0
253567,2,30,11,0,73.33333333333333,1,1
261718,2,30,7,0,87.14285714285714,0,0
266626,2,30,0,0,85.0,0,0
268391,3,30,11,0,59.875,0,1
276830,2,30,1,0,85.71428571428571,0,0
279747,2,30,8,0,93.77777777777776,0,0
281619,0,30,7,0,62.142857142857146,0,0
285705,0,30,8,0,85.83333333333333,0,0
286160,0,30,4,0,92.22222222222224,0,0
286762,2,30,4,0,87.22222222222223,0,0
292136,2,30,5,0,91.875,0,0
296993,1,30,12,0,77.85714285714286,0,0
297990,2,30,5,0,74.28571428571429,1,0
298186,2,45,1,0,59.888888888888886,0,0
300508,2,30,1,0,89.88888888888889,0,0
303165,2,30,12,0,63.46153846153846,0,0
303165,2,30,12,0,63.46153846153846,0,0
306610,2,30,7,0,89.57142857142857,0,1
308634,3,30,3,0,75.0,1,1
311158,2,30,8,0,83.88888888888889,0,0
319331,2,30,12,0,82.22222222222223,0,0
324095,0,30,3,0,76.42857142857143,0,0
325909,2,30,8,0,75.0,0,1
330177,2,60,1,0,83.22222222222223,1,0
338446,2,30,12,0,70.0,0,1
339853,2,30,9,0,69.75,0,0
339853,2,30,9,0,69.75,0,0
348579,0,30,5,0,89.22222222222223,0,0
349360,0,30,3,0,84.11111111111111,0,0
352382,0,30,12,0,82.55555555555556,0,0
360683,0,30,8,0,87.22222222222223,0,0
365192,0,90,9,0,80.66666666666667,0,0
368245,0,30,5,0,83.22222222222223,0,1
368969,2,30,9,0,86.66666666666667,0,0
369378,2,30,0,0,86.5,0,1
372691,2,30,1,0,89.55555555555556,0,0
375600,2,30,12,0,79.75,0,0
379844,2,30,7,0,86.77777777777777,1,0
383420,0,60,4,0,67.44444444444444,1,1
383420,0,60,4,0,67.44444444444444,1,1
387550,2,30,3,0,78.33333333333333,0,1
392215,2,30,8,0,68.66666666666667,0,0
393451,2,30,0,0,75.0,0,1
395954,2,30,0,0,75.0,0,1
396145,2,30,5,0,88.22222222222223,0,0
401139,2,30,0,0,78.75,0,0
404325,0,30,3,0,79.66666666666667,0,1
410573,2,30,1,0,61.44444444444444,0,1
411105,0,30,8,0,65.1,0,0
411105,0,30,8,0,65.1,0,0
416355,0,30,3,0,86.25,0,0
417220,0,30,3,0,75.0,0,1
418032,0,30,8,0,88.44444444444444,0,0
421999,2,90,8,0,67.55555555555556,0,1
426736,2,30,0,0,74.0,0,1
427321,1,30,5,0,63.57142857142857,0,1
434478,2,30,0,0,60.0,0,1
439677,2,30,5,0,79.92307692307692,0,0
439677,2,30,5,0,79.92307692307692,0,0
444943,0,30,0,0,94.44444444444444,0,0
445086,0,30,5,0,92.77777777777776,0,0
466900,2,30,0,0,83.57142857142857,0,0
470340,0,30,11,0,89.375,0,0
473271,0,45,7,0,71.92857142857143,0,0
473271,0,45,7,0,71.92857142857143,0,0
473924,0,30,3,0,92.77777777777776,0,0
474067,2,30,7,0,80.0,0,0
474272,2,45,5,0,75.0,1,1
476921,2,60,5,0,66.66666666666667,1,1
477165,2,30,12,0,75.0,0,1
477468,2,30,8,0,68.88888888888889,0,0
477650,2,30,12,0,75.0,0,0
